# x1
-0.815371,-0.932295,-0.897297,-0.880509,-0.920953,-0.972564,-0.988789,-0.988123,-0.986281,-0.989864,-0.972766,-0.973468,-0.991712,-0.992423,-0.995499,-0.843029,-0.976873,-0.975745,-0.976346,-0.989912,-0.987356,-0.988534,-0.997680,-0.997437,-0.995744,-0.995762,-0.996864,-0.997480,-0.864615,-0.944654,-0.967748,-0.963789,-0.974623,-0.981171,-0.984213,-0.990704,-0.992093,-0.995618,-0.995893,-0.995117,-0.994366,-0.994825,-0.875737,-0.959699,-0.967857,-0.983310,-0.980381,-0.977853,-0.984525,-0.996022
-0.742664,-0.925353,-0.949227,-0.934361,-0.940206,-0.967568,-0.988985,-0.996113,-0.994056,-0.992457,-0.993513,-0.994208,-0.993768,-0.988397,-0.666897,-0.926855,-0.977756,-0.983522,-0.987190,-0.987043,-0.987386,-0.990268,-0.989063,-0.986518,-0.988980,-0.990542,-0.988589,-0.982775,-0.784316,-0.916591,-0.984731,-0.992034,-0.994682,-0.994984,-0.995027,-0.994277,-0.993472,-0.992944,-0.990022,-0.987741,-0.907936,-0.960992,-0.985357,-0.993138,-0.995346,-0.996110,-0.994561,-0.993572,-0.991576,-0.992254
-0.426931,-0.257331,-0.237674,-0.375048,-0.379958,-0.408362,-0.461658,-0.407212,-0.433983,-0.442459,-0.316894,-0.217791,-0.182425,-0.217216,-0.305865,-0.383107,-0.324685,-0.272394,-0.253347,-0.217030,-0.181742,-0.193518,-0.298017,-0.307359,-0.262137,-0.259491,-0.283213,-0.287190,-0.344854,-0.255453,-0.291699,-0.284967,-0.295424,-0.210913,-0.193606,-0.251925,-0.262024,-0.275551,-0.274943,-0.277709,-0.329710,-0.336640,-0.302236,-0.315915,-0.255013,-0.253257,-0.285261,-0.238753,-0.268608,-0.309003
-0.076126,-0.018839,-0.041373,-0.053525,0.002228,0.011658,-0.071289,-0.088599,-0.032272,-0.090301,0.009746,-0.005158,-0.087499,-0.152977,-0.176171,-0.127894,-0.137898,-0.029892,0.004931,-0.090252,-0.125553,-0.077319,-0.078214,-0.070452,-0.031426,-0.058064,-0.035236,-0.068646,-0.067471,-0.043337,-0.029313,0.030735,-0.064342,-0.100474,-0.057627,-0.036589,-0.013337,0.009813,-0.017612,-0.021754,-0.000671,-0.039149,-0.084002,0.017475,0.026049,0.068628,-0.043120,-0.045372,-0.030903,-0.112703
-0.962326,-0.988226,-0.994190,-0.991453,-0.991037,-0.994242,-0.994843,-0.993793,-0.989689,-0.988957,-0.992444,-0.993727,-0.995888,-0.993928,-0.983022,-0.921222,-0.973255,-0.982855,-0.990333,-0.950396,-0.935593,-0.957274,-0.978206,-0.985178,-0.990259,-0.992811,-0.993500,-0.990604,-0.988972,-0.919912,-0.978335,-0.957450,-0.956017,-0.980211,-0.986020,-0.988437,-0.992916,-0.994135,-0.993251,-0.992411,-0.959355,-0.951170,-0.977204,-0.973701,-0.979815,-0.984300,-0.979626,-0.980437,-0.985808,-0.986658
-0.953571,-0.987560,-0.995988,-0.995814,-0.996173,-0.994897,-0.993512,-0.993281,-0.994215,-0.996706,-0.996958,-0.998296,-0.995064,-0.942067,-0.975192,-0.988139,-0.990925,-0.995941,-0.978206,-0.972892,-0.982442,-0.986829,-0.989232,-0.994635,-0.995893,-0.990960,-0.991269,-0.994094,-0.992487,-0.990214,-0.916687,-0.987963,-0.982104,-0.981741,-0.967842,-0.959006,-0.947707,-0.953604,-0.984661,-0.988959,-0.994371,-0.992965,-0.993639,-0.994258,-0.881914,-0.956681,-0.963871,-0.976719,-0.975666,-0.983639
-0.833400,-0.823163,-0.944412,-0.940096,-0.967200,-0.980151,-0.981395,-0.989341,-0.987475,-0.984257,-0.985447,-0.991131,-0.986949,-0.323467,-0.921598,-0.963922,-0.973841,-0.989187,-0.989508,-0.990519,-0.994131,-0.983142,-0.979887,-0.984219,-0.987485,-0.986157,-0.970175,-0.963274,-0.057142,-0.824315,-0.900874,-0.980894,-0.980403,-0.963226,-0.966594,-0.954295,-0.938002,-0.966477,-0.944269,-0.959073,-0.974659,-0.963232,-0.801869,-0.887593,-0.971598,-0.971137,-0.979895,-0.981386,-0.984774,-0.987469
-0.654376,-0.548338,-0.471152,-0.440420,-0.435979,-0.422096,-0.373723,-0.402016,-0.449953,-0.395805,-0.348047,-0.346682,-0.337416,-0.337611,-0.393288,-0.428666,-0.380124,-0.355878,-0.379726,-0.369203,-0.383228,-0.406681,-0.349276,-0.282699,-0.258358,-0.242989,-0.291156,-0.366257,-0.442243,-0.381347,-0.345192,-0.242268,-0.194398,-0.226010,-0.249182,-0.310171,-0.245381,-0.205253,-0.220882,-0.222913,-0.253919,-0.248732,-0.326785,-0.424032,-0.337640,-0.331896,-0.311192,-0.264112,-0.233791,-0.235448
-0.350424,-0.359032,-0.373497,-0.401986,-0.402796,-0.383315,-0.392907,-0.340510,-0.312085,-0.383088,-0.220770,-0.286725,-0.351641,-0.355215,-0.402083,-0.400697,-0.291261,-0.248907,-0.170677,-0.248394,-0.318453,-0.338530,-0.338614,-0.318156,-0.321495,-0.359709,-0.127196,-0.240327,-0.299713,-0.279086,-0.254700,-0.275411,-0.273517,-0.297216,-0.320525,-0.153852,-0.172548,-0.229385,-0.301755,-0.342265,-0.311166,-0.318150,-0.352543,-0.048639,-0.071607,-0.268533,-0.289607,-0.283959,-0.267319,-0.260079
-0.964092,-0.981316,-0.985699,-0.992781,-0.995176,-0.989678,-0.982325,-0.982057,-0.988278,-0.993290,-0.990371,-0.988039,-0.991030,-0.995092,-0.994336,-0.914073,-0.966236,-0.982834,-0.985577,-0.988424,-0.984546,-0.982759,-0.980608,-0.981926,-0.974276,-0.974173,-0.984720,-0.987995,-0.924663,-0.929842,-0.973058,-0.974470,-0.974946,-0.962752,-0.966594,-0.956474,-0.955562,-0.985379,-0.983611,-0.973575,-0.947261,-0.982415,-0.993005,-0.989440,-0.987150,-0.991603,-0.993103,-0.993578,-0.996618,-0.998509
-0.343682,-0.955632,-0.968469,-0.966775,-0.969338,-0.966040,-0.961468,-0.972355,-0.970006,-0.971562,-0.974430,-0.973735,-0.979110,-0.941810,-0.871940,-0.969834,-0.953969,-0.957083,-0.959166,-0.962033,-0.962548,-0.965706,-0.963304,-0.964611,-0.966705,-0.972559,-0.969909,-0.496530,-0.955620,-0.943030,-0.946955,-0.951792,-0.972917,-0.972154,-0.950912,-0.950806,-0.955501,-0.964245,-0.960676,-0.948549,-0.884655,-0.935190,-0.950862,-0.957257,-0.950894,-0.951223,-0.963265,-0.958332,-0.959733,-0.961165
-0.950604,-0.980373,-0.987098,-0.994011,-0.997259,-0.997468,-0.997338,-0.997790,-0.997704,-0.998699,-0.998925,-0.998295,-0.998379,-0.952083,-0.996766,-0.998817,-0.998510,-0.996397,-0.996058,-0.997450,-0.998376,-0.997875,-0.914093,-0.975746,-0.994919,-0.996433,-0.997550,-0.998370,-0.998894,-0.998669,-0.999125,-0.998978,-0.998804,-0.999533,-0.998656,-0.997682,-0.998497,-0.998450,-0.834736,-0.968472,-0.994335,-0.992774,-0.990574,-0.994175,-0.995452,-0.997048,-0.992084,-0.989539,-0.980072,-0.985776
-0.939398,-0.977721,-0.989307,-0.995290,-0.994476,-0.993824,-0.996508,-0.996210,-0.996710,-0.996729,-0.997048,-0.993825,-0.992908,-0.924114,-0.989748,-0.992787,-0.995059,-0.995068,-0.994660,-0.995180,-0.994255,-0.995351,-0.996913,-0.995124,-0.996143,-0.431167,-0.924139,-0.949362,-0.948191,-0.946291,-0.937074,-0.900433,-0.933070,-0.956639,-0.957529,-0.958669,-0.965045,-0.955709,-0.460601,-0.879740,-0.875032,-0.922579,-0.943933,-0.934303,-0.948454,-0.947718,-0.945830,-0.945338,-0.937103,-0.941794
-0.423246,-0.367523,-0.361682,-0.388893,-0.416532,-0.423055,-0.444258,-0.479023,-0.482187,-0.537223,-0.602252,-0.564141,-0.518253,-0.496554,-0.479384,-0.500860,-0.487049,-0.480790,-0.440916,-0.416470,-0.464898,-0.510347,-0.486097,-0.476549,-0.470036,-0.418007,-0.485787,-0.482982,-0.490526,-0.413921,-0.365051,-0.321231,-0.348490,-0.383739,-0.384131,-0.403272,-0.374506,-0.385669,-0.398091,-0.360803,-0.363580,-0.397700,-0.419742,-0.437349,-0.425018,-0.322239,-0.298638,-0.328947,-0.379813,-0.409038
-0.196613,-0.192415,-0.312880,-0.307894,-0.224162,-0.277626,-0.250300,-0.169809,-0.224707,-0.204938,-0.274146,-0.320808,-0.283230,-0.348241,-0.307961,-0.256101,-0.310136,-0.186489,-0.206456,-0.255995,-0.239108,-0.200181,-0.269964,-0.250346,-0.205978,-0.214011,-0.198920,-0.115108,-0.189938,-0.232452,-0.246549,-0.239779,-0.226976,-0.225720,-0.216457,-0.194870,-0.079276,-0.153925,-0.237611,-0.253833,-0.267440,-0.246321,-0.238100,-0.195953,-0.245144,-0.183998,-0.202936,-0.294125,-0.310399,-0.293703
-0.963227,-0.993842,-0.996529,-0.993552,-0.988543,-0.990957,-0.995914,-0.997077,-0.999004,-0.998555,-0.998526,-0.992646,-0.992302,-0.993779,-0.923986,-0.992838,-0.995360,-0.996616,-0.996429,-0.996093,-0.995365,-0.995434,-0.996747,-0.997464,-0.997455,-0.993234,-0.959351,-0.990517,-0.995058,-0.995631,-0.997528,-0.973430,-0.971546,-0.987627,-0.989737,-0.997822,-0.982241,-0.978691,-0.972604,-0.965235,-0.973195,-0.960071,-0.972263,-0.976083,-0.993947,-0.997006,-0.964780,-0.951245,-0.958541,-0.964470
-0.882031,-0.952247,-0.990652,-0.996188,-0.993865,-0.988984,-0.988568,-0.996688,-0.997197,-0.996391,-0.997606,-0.997336,-0.996014,-0.996067,-0.944035,-0.985765,-0.994339,-0.999163,-0.998896,-0.997713,-0.997211,-0.997878,-0.998054,-0.998121,-0.996805,-0.995344,-0.996349,-0.997767,-0.997900,-0.964786,-0.893765,-0.952804,-0.979477,-0.994805,-0.994821,-0.995599,-0.991515,-0.990494,-0.995165,-0.995210,-0.989133,-0.990555,-0.993584,-0.982521,-0.960154,-0.898724,-0.960492,-0.982255,-0.991800,-0.994363
-0.559489,-0.506682,-0.426637,-0.398808,-0.429564,-0.442366,-0.449426,-0.449776,-0.458498,-0.508146,-0.519163,-0.468039,-0.452938,-0.468762,-0.490911,-0.525010,-0.341431,-0.345706,-0.343061,-0.375428,-0.417161,-0.414237,-0.444397,-0.478400,-0.443059,-0.434237,-0.450283,-0.455903,-0.431831,-0.440078,-0.347623,-0.338657,-0.353499,-0.334541,-0.358689,-0.380943,-0.371413,-0.357846,-0.385801,-0.388493,-0.356873,-0.381819,-0.384536,-0.406683,-0.462585,-0.340386,-0.295349,-0.324469,-0.366669,-0.335613
-0.266166,-0.244058,-0.269980,-0.351671,-0.287167,-0.241313,-0.276071,-0.330722,-0.377743,-0.327485,-0.306524,-0.294486,-0.266634,-0.292223,-0.274925,-0.327995,-0.383109,-0.362775,-0.344689,-0.269575,-0.152683,-0.249049,-0.377876,-0.298123,-0.267344,-0.300699,-0.383990,-0.306743,-0.162510,-0.137352,-0.237696,-0.285228,-0.262954,-0.328231,-0.407600,-0.379510,-0.448257,-0.292380,-0.375656,-0.381849,-0.325248,-0.294493,-0.231952,-0.320417,-0.364337,-0.303031,-0.249808,-0.259686,-0.299689,-0.360720
-0.960901,-0.995189,-0.988746,-0.987929,-0.992640,-0.986253,-0.985530,-0.989371,-0.991662,-0.996465,-0.997517,-0.994623,-0.969729,-0.981294,-0.989635,-0.991253,-0.993063,-0.992142,-0.982574,-0.982279,-0.991639,-0.993349,-0.993625,-0.995618,-0.998104,-0.992345,-0.728226,-0.947637,-0.989938,-0.993893,-0.994299,-0.995887,-0.998064,-0.998813,-0.998053,-0.997002,-0.988691,-0.981750,-0.975254,-0.979140,-0.893966,-0.925304,-0.937803,-0.978352,-0.981760,-0.978131,-0.981022,-0.936222,-0.913942,-0.944237
-0.911675,-0.967181,-0.944801,-0.943846,-0.982553,-0.984849,-0.990325,-0.986292,-0.987953,-0.994681,-0.995214,-0.996585,-0.997561,-0.998558,-0.998173,-0.996948,-0.997321,-0.904417,-0.971373,-0.985796,-0.990202,-0.991881,-0.992748,-0.993192,-0.993980,-0.989508,-0.989029,-0.995598,-0.993703,-0.992503,-0.916834,-0.902754,-0.949913,-0.979380,-0.990517,-0.992864,-0.992264,-0.992711,-0.972960,-0.969252,-0.976244,-0.977873,-0.986107,-0.993519,-0.992835,-0.854914,-0.968557,-0.957310,-0.950581,-0.962059
-0.470436,-0.905218,-0.950264,-0.986029,-0.989868,-0.982031,-0.983786,-0.992609,-0.993772,-0.993366,-0.992242,-0.991204,-0.851988,-0.976177,-0.977877,-0.983682,-0.987804,-0.987427,-0.980413,-0.980921,-0.981517,-0.979873,-0.973622,-0.939817,-0.908534,-0.060639,-0.858760,-0.924939,-0.966649,-0.975314,-0.987538,-0.990190,-0.976892,-0.955295,-0.973299,-0.983980,-0.100786,-0.835378,-0.939359,-0.963819,-0.960624,-0.953638,-0.936184,-0.948693,-0.968543,-0.969739,-0.964658,-0.962358,-0.965095,-0.958303
-0.487265,-0.385096,-0.306499,-0.345548,-0.344995,-0.333072,-0.345152,-0.358372,-0.430536,-0.439045,-0.367631,-0.300489,-0.359404,-0.477112,-0.431755,-0.378416,-0.357670,-0.397898,-0.383181,-0.391875,-0.459498,-0.458447,-0.409898,-0.376633,-0.363925,-0.417579,-0.498894,-0.517075,-0.272377,-0.246565,-0.193736,-0.196453,-0.186235,-0.164511,-0.178766,-0.174051,-0.208584,-0.237878,-0.252635,-0.278698,-0.293879,-0.316067,-0.265670,-0.246007,-0.277457,-0.318902,-0.330190,-0.300347,-0.264311,-0.277348
-0.868186,-0.979544,-0.988142,-0.996513,-0.996050,-0.994542,-0.994654,-0.997214,-0.997301,-0.996032,-0.990301,-0.987625,-0.942659,-0.974127,-0.994703,-0.992713,-0.986306,-0.985996,-0.991162,-0.996058,-0.996899,-0.997872,-0.998362,-0.997751,-0.997516,-0.994664,-0.992714,-0.950110,-0.989322,-0.995555,-0.991968,-0.989025,-0.981104,-0.983547,-0.990582,-0.993663,-0.997038,-0.997365,-0.998232,-0.998139,-0.997717,-0.996959,-0.917648,-0.977321,-0.970059,-0.964723,-0.984621,-0.985907,-0.990546,-0.996098
-0.960858,-0.989618,-0.996760,-0.995907,-0.995879,-0.995890,-0.996620,-0.998036,-0.997216,-0.995801,-0.995614,-0.996846,-0.996908,-0.941668,-0.990778,-0.993646,-0.995480,-0.978485,-0.973720,-0.981534,-0.990754,-0.992280,-0.994782,-0.996372,-0.998130,-0.998739,-0.996097,-0.954136,-0.975079,-0.990477,-0.993567,-0.994637,-0.995880,-0.997325,-0.997139,-0.996951,-0.997697,-0.998256,-0.997883,-0.996821,-0.997520,-0.997079,-0.948577,-0.944419,-0.951630,-0.991403,-0.996580,-0.997199,-0.993324,-0.991364
-0.744180,-0.886149,-0.987889,-0.993820,-0.997068,-0.996976,-0.984479,-0.983580,-0.992994,-0.997176,-0.995842,-0.995336,-0.995911,-0.907731,-0.917314,-0.865384,-0.874158,-0.956177,-0.986790,-0.992651,-0.994335,-0.944870,-0.943325,-0.978924,-0.994412,-0.990188,-0.984656,-0.990167,-0.984519,-0.989551,-0.984632,-0.984950,-0.992882,-0.995530,-0.874968,-0.915338,-0.978036,-0.997049,-0.986365,-0.986196,-0.991933,-0.993087,-0.994853,-0.994104,-0.991706,-0.992672,-0.996423,-0.995699,-0.995426,-0.996401
-0.469601,-0.409429,-0.396753,-0.402102,-0.429262,-0.373694,-0.361335,-0.366809,-0.389022,-0.401748,-0.407526,-0.471038,-0.588018,-0.504010,-0.462696,-0.448509,-0.418815,-0.399544,-0.389553,-0.385214,-0.394159,-0.365015,-0.374283,-0.441875,-0.492007,-0.521563,-0.473832,-0.386347,-0.361240,-0.350068,-0.331512,-0.327626,-0.367955,-0.394232,-0.375404,-0.377790,-0.385060,-0.398210,-0.455139,-0.399907,-0.380277,-0.346135,-0.331211,-0.363850,-0.377822,-0.379600,-0.394675,-0.393759,-0.372487,-0.404893
-0.341425,-0.297045,-0.329719,-0.396253,-0.393155,-0.360166,-0.357067,-0.374689,-0.403724,-0.383623,-0.354901,-0.361391,-0.419980,-0.408444,-0.433613,-0.471624,-0.465460,-0.460095,-0.450909,-0.407809,-0.441001,-0.473478,-0.455993,-0.476247,-0.466200,-0.446681,-0.504466,-0.378426,-0.347860,-0.399147,-0.442663,-0.414661,-0.388062,-0.421678,-0.376266,-0.361368,-0.314654,-0.388278,-0.438901,-0.408581,-0.371949,-0.385249,-0.424764,-0.337461,-0.332666,-0.369767,-0.399435,-0.383411,-0.355805,-0.327911
-0.673730,-0.961714,-0.984960,-0.985643,-0.961258,-0.945083,-0.957441,-0.994267,-0.997325,-0.998324,-0.997789,-0.997831,-0.998008,-0.998137,-0.998467,-0.972426,-0.992120,-0.995019,-0.995585,-0.995984,-0.997264,-0.998320,-0.997457,-0.996497,-0.996365,-0.997815,-0.999206,-0.998579,-0.997418,-0.997592,-0.935685,-0.981432,-0.996315,-0.997172,-0.998629,-0.997831,-0.996442,-0.996166,-0.996929,-0.996070,-0.995587,-0.995540,-0.996835,-0.997813,-0.997756,-0.997229,-0.997539,-0.997882,-0.996135,-0.996087
-0.991549,-0.995410,-0.995682,-0.996002,-0.996948,-0.996866,-0.997711,-0.998614,-0.998131,-0.998350,-0.998688,-0.998207,-0.997801,-0.998759,-0.999579,-0.998753,-0.997461,-0.997276,-0.997884,-0.998050,-0.793113,-0.931892,-0.977701,-0.995445,-0.997387,-0.996941,-0.997304,-0.997255,-0.995834,-0.996580,-0.996614,-0.993851,-0.996568,-0.996011,-0.997655,-0.997497,-0.988980,-0.996044,-0.997241,-0.995918,-0.993588,-0.995507,-0.995920,-0.997890,-0.998410,-0.998030,-0.988408,-0.981783,-0.986457,-0.996508
-0.932176,-0.984428,-0.987043,-0.993209,-0.993737,-0.994088,-0.993227,-0.993691,-0.995446,-0.994807,-0.990098,-0.988476,-0.990456,-0.992851,-0.993506,-0.992224,-0.991630,-0.758748,-0.958408,-0.984338,-0.989347,-0.989787,-0.991407,-0.993804,-0.993241,-0.987990,-0.988882,-0.987577,-0.989971,-0.991339,-0.991670,-0.991453,-0.991894,-0.993656,-0.987971,-0.935462,-0.968613,-0.989591,-0.987626,-0.979955,-0.971816,-0.983335,-0.969466,-0.955950,-0.958373,-0.971909,-0.969468,-0.963460,-0.955781,-0.967852
-0.488392,-0.433205,-0.340920,-0.333693,-0.356182,-0.365945,-0.411474,-0.384203,-0.372018,-0.377440,-0.367889,-0.389804,-0.357826,-0.326957,-0.365882,-0.382689,-0.409972,-0.443636,-0.406872,-0.374477,-0.325015,-0.335084,-0.326436,-0.309422,-0.312939,-0.301242,-0.293552,-0.289828,-0.308425,-0.328737,-0.324247,-0.338685,-0.359477,-0.307339,-0.295343,-0.289490,-0.298214,-0.280304,-0.275683,-0.317810,-0.328020,-0.325683,-0.312744,-0.304710,-0.323669,-0.344068,-0.348696,-0.290104,-0.218987,-0.199116
-0.942472,-0.995850,-0.998002,-0.998352,-0.997673,-0.998282,-0.998263,-0.997858,-0.998339,-0.998337,-0.998564,-0.997838,-0.997420,-0.997437,-0.996998,-0.997420,-0.973892,-0.991349,-0.992757,-0.989290,-0.990973,-0.993406,-0.995773,-0.998040,-0.997413,-0.997230,-0.997026,-0.998566,-0.997522,-0.997995,-0.997482,-0.997467,-0.998698,-0.975859,-0.995385,-0.998183,-0.994225,-0.994069,-0.991496,-0.994445,-0.997978,-0.998481,-0.997150,-0.997622,-0.997593,-0.998493,-0.999079,-0.998922,-0.997171,-0.939467
-0.976717,-0.989516,-0.989822,-0.990786,-0.991873,-0.992857,-0.992318,-0.995341,-0.993457,-0.998051,-0.996181,-0.995002,-0.995603,-0.996375,-0.996593,-0.998387,-0.999048,-0.996526,-0.995632,-0.996984,-0.995952,-0.997070,-0.997925,-0.997678,-0.998479,-0.997511,-0.998784,-0.999012,-0.996716,-0.922167,-0.983414,-0.992836,-0.995856,-0.993452,-0.996612,-0.993520,-0.992253,-0.995724,-0.995805,-0.996690,-0.995667,-0.995041,-0.996210,-0.952195,-0.973200,-0.981532,-0.996016,-0.996748,-0.996937,-0.997903
-0.807875,-0.928589,-0.976480,-0.985611,-0.990987,-0.994344,-0.991291,-0.988617,-0.994308,-0.994736,-0.994346,-0.992890,-0.995697,-0.956208,-0.822866,-0.873345,-0.962068,-0.988513,-0.994969,-0.995318,-0.989357,-0.988664,-0.988150,-0.992489,-0.995925,-0.993692,-0.992500,-0.989070,-0.992760,-0.993866,-0.993938,-0.993316,-0.992182,-0.992773,-0.981306,-0.667647,-0.903981,-0.913981,-0.970614,-0.986086,-0.989819,-0.990812,-0.994763,-0.994034,-0.996438,-0.992049,-0.990856,-0.990700,-0.993292,-0.989299
-0.171779,-0.083044,-0.115577,-0.164425,-0.153174,-0.109061,-0.101064,-0.140090,-0.148370,-0.062304,-0.129745,-0.299814,-0.299957,-0.222085,-0.242130,-0.034398,-0.026571,-0.075290,0.015000,0.053294,-0.013647,-0.099316,-0.046267,0.011647,-0.059076,-0.139420,-0.220611,-0.148897,-0.002522,0.021592,0.025531,0.076389,0.085361,-0.008811,0.000503,0.021890,-0.041232,-0.105303,-0.037011,0.061021,-0.054216,0.045224,0.148337,0.134034,0.094034,0.126211,0.180293,0.106763,-0.026593,-0.071352
