# x1
0.944288,1.029788,1.040815,1.072184,1.077238,0.994879,1.148229,1.125618,1.002547,1.110668,1.193687,1.208584,1.186326,1.170374,1.118603,1.484705,1.349616,1.516261,1.242085,1.258650
0.988779,0.976621,1.001157,0.967497,1.037105,0.935714,0.808266,0.903310,0.851135,0.870327,0.756884,0.911328,0.868031,0.718093,0.691478,0.583802,0.650587,0.479745,0.308155,0.491910
1.085153,1.073642,1.100511,1.001138,1.041096,1.115651,1.011480,1.169700,1.260790,1.222341,1.363464,1.032211,1.296384,1.123877,1.002011,1.138875,1.480179,1.369597,1.206010,1.558681
1.041137,0.956849,1.025986,0.956049,1.018057,0.912034,0.784769,1.045138,0.816067,0.930751,0.836238,0.688574,0.780570,0.946144,0.717750,0.364033,0.818563,0.393612,0.508692,0.579205
1.035680,0.908900,0.989913,1.148627,1.073118,1.012889,1.122288,1.030911,1.155033,1.156216,1.201513,1.238905,1.426344,1.339354,1.405539,1.242835,1.318396,1.531090,1.655689,1.479239
0.991503,0.964899,1.041145,0.883826,0.889279,0.844067,0.895712,1.014234,0.868476,0.963194,0.925438,0.851390,0.612368,0.865382,0.642670,0.802900,0.627450,0.474322,0.617943,0.453832
1.067848,1.082504,0.957823,1.158977,1.072193,1.179633,1.111925,1.157719,1.111405,1.062204,1.010826,1.319675,1.182159,1.466594,1.255886,1.265586,1.349349,1.262021,1.498645,1.690462
0.925754,0.900228,0.997102,0.979351,0.940209,1.014913,0.822733,0.812503,0.762314,0.777372,0.868580,0.778370,0.786929,0.784100,0.910539,0.373155,0.623249,0.538895,0.706919,0.549032
1.011807,1.033991,1.022671,1.151902,1.076088,1.216656,0.965971,1.200501,1.223439,1.141765,1.015486,1.298602,1.211191,1.381944,1.634408,1.197560,1.333997,1.328986,1.684017,1.189899
1.005660,0.912239,1.046115,0.882979,0.932000,0.899041,0.941133,0.958090,0.784573,0.813265,0.688956,0.754649,0.879242,0.612387,0.817420,0.459663,0.644505,0.694861,0.408531,0.529505
1.051552,1.063584,1.053163,0.938047,1.018040,1.212773,1.108764,1.080060,1.233271,1.159751,1.113872,1.181315,1.390123,1.393911,1.278204,1.412794,1.181531,1.320732,1.656563,0.948985
0.961673,0.920192,1.039165,0.905378,0.860192,0.915669,0.854120,0.919817,0.765306,0.997835,0.922328,0.833382,0.719851,0.955998,0.871904,0.667368,0.629322,0.433511,0.475453,0.564071
1.076328,1.016108,1.113456,0.996764,1.054725,1.070204,1.114170,1.075696,1.064004,1.212671,1.327001,1.096502,1.283882,1.316149,1.254849,1.492065,1.308760,1.375968,1.643715,1.411749
0.975916,0.977752,0.981508,0.893231,0.883689,0.791370,0.979457,0.960772,1.025088,0.804286,0.841360,0.960020,0.729231,0.744131,0.845434,0.737534,0.448898,0.371476,0.775746,0.777546
1.012654,0.973687,1.135495,1.039336,1.090393,1.039366,1.117302,1.192247,1.270120,1.194386,1.218584,1.412239,1.191956,1.380692,1.115363,1.361141,1.302324,1.696366,1.500102,1.490493
0.889817,0.954631,0.906590,0.896520,0.914328,0.967185,0.910163,0.910655,0.852416,0.736092,0.982758,0.726124,0.632361,0.743896,0.855775,0.575297,0.562354,0.570874,0.232847,0.792853
1.027786,1.010781,1.070923,0.993861,1.088586,1.093273,1.104431,1.085483,1.237495,1.141167,1.174491,1.108317,1.188365,1.253136,1.393975,1.293486,1.401355,1.509072,1.463830,1.513914
0.941287,0.957056,0.960534,0.929434,0.986690,0.977488,0.886847,0.847711,0.664024,0.791452,0.736196,0.768103,0.797248,0.795494,0.850068,0.626411,0.827118,0.530732,0.542608,0.452364
0.935128,0.983483,1.115080,1.095862,1.016695,0.977355,1.139713,1.153132,1.149925,1.176110,1.183708,1.177570,1.273156,1.243014,1.322537,1.278641,1.261792,1.613351,1.567381,1.493342
0.941376,1.007489,0.961361,0.871278,0.946781,0.888474,0.964096,0.856474,0.843352,0.785377,0.843291,0.737855,0.965979,0.979706,0.570151,0.838959,0.763724,0.427541,0.632906,0.367758
0.999543,1.025125,1.095776,1.035790,1.038296,1.317716,1.035667,1.184386,1.179888,1.083622,1.289880,0.959554,1.367570,1.108511,1.388083,1.153992,1.474777,1.487934,1.479162,1.816651
0.986796,0.986175,0.920635,0.914432,0.877552,0.800863,0.850605,0.878333,0.750784,0.870121,1.036635,0.644608,0.754772,0.732770,0.808435,0.669915,0.633769,0.574753,0.777016,0.816992
1.025268,1.022220,0.994546,1.044341,1.033098,0.976755,1.201861,1.015132,1.077502,1.044094,1.287626,1.214725,1.250283,1.300201,1.164126,1.480211,1.447348,1.649678,1.461714,1.346895
0.937282,0.970839,0.974719,0.853589,0.885484,0.920752,0.860328,1.012669,0.895713,0.733986,0.847348,0.838717,0.587773,0.867207,0.958539,0.645450,0.216084,0.714512,0.893155,0.632577
0.986866,1.103690,1.068082,1.059409,1.005631,1.204137,1.004974,1.097739,1.205867,1.137326,1.114900,1.068963,1.303824,1.218405,1.376787,1.430495,1.427971,1.499148,1.296586,1.490881
0.970458,0.966387,0.839606,0.991488,0.909652,0.969739,0.899339,0.698706,0.941126,0.864308,0.752269,0.760549,0.635235,0.590588,0.629587,0.571265,0.676218,0.474322,0.411200,0.524285
1.062579,1.011991,1.099254,1.151252,1.105863,1.217466,1.213226,1.229837,1.125116,1.224907,1.197160,1.277179,1.200215,1.086420,1.272358,1.325914,1.399897,0.999024,1.348336,1.200460
0.944534,0.960233,0.990328,0.909319,1.026986,0.832306,0.850887,0.743243,0.715228,0.653034,0.809618,0.816748,0.592551,0.528670,0.681741,0.678905,0.528311,0.518472,0.183396,0.597345
1.079338,1.070228,1.058140,1.042389,0.993477,1.033612,1.161517,1.137047,1.184636,1.159240,1.162543,1.302503,1.139561,1.442646,1.358176,1.227224,1.393526,1.200695,1.454344,1.704220
0.901115,0.963926,0.991739,0.949780,0.955443,1.058352,0.795928,0.900376,0.867628,0.832824,0.863610,0.633851,1.204462,0.813680,0.730729,0.571071,0.638973,0.550401,0.576666,0.585943
1.135960,1.002580,1.037030,1.066795,1.105337,1.105883,1.132142,1.163607,1.069390,1.219524,1.078955,1.145036,1.177073,1.440544,1.455150,1.269670,1.053989,1.169847,1.130027,1.197130
0.939974,0.904867,0.895365,0.858773,0.931951,0.959812,0.901583,0.928361,0.608563,0.883447,0.627578,0.589010,0.706817,0.771447,0.680065,0.629130,0.673123,0.626282,0.797821,0.370785
1.035649,1.105597,0.975055,1.000484,1.021366,1.064115,0.995687,1.208874,1.215230,1.398676,1.251875,1.394241,1.017253,1.102314,1.195603,1.503837,1.524015,1.161732,1.232718,1.828243
1.035604,0.971536,1.010678,0.991341,0.881640,0.870225,0.882816,0.878475,0.716131,0.977031,0.678453,0.633443,0.726941,0.779190,0.597494,0.513524,0.556938,0.850769,0.520465,0.394698
1.001235,1.125518,0.981956,1.200383,1.142732,1.041340,1.183585,1.204515,0.901401,1.171410,1.043837,1.194326,1.257152,1.275186,1.562068,1.365639,1.324202,1.664670,1.337325,1.236092
0.937672,0.927708,1.012597,0.962772,0.884723,1.022059,0.867659,0.908296,0.905920,0.692472,0.695538,0.756625,0.733729,0.961149,0.537656,0.585075,0.448632,0.327271,0.282541,0.221304
1.014258,1.084098,0.901894,1.193147,1.068565,1.117556,1.138243,1.161179,1.233206,1.223189,1.183343,1.180669,1.220905,1.417033,1.194294,1.371941,1.485073,1.314956,1.525960,1.543658
0.976979,0.965988,0.917834,1.028135,0.971798,0.911736,0.855655,0.998011,0.873581,0.784312,0.832486,0.826180,0.787303,0.561963,0.781489,0.740716,0.715670,0.623060,0.555926,0.614297
1.053208,1.034809,1.120977,1.069921,1.028325,1.091610,1.190917,1.188660,1.247142,1.275781,1.209665,1.067914,1.101619,1.174977,1.265688,1.358562,1.814643,1.310567,1.386191,1.328214
0.971720,0.992342,0.966474,1.006320,0.943567,0.811513,0.904149,0.739354,0.775983,0.891766,0.841075,0.831390,0.587624,0.798951,0.500796,0.647120,0.847921,0.673418,0.566666,0.272934
1.075188,1.035733,1.138204,1.047670,1.117677,1.067247,1.124162,1.186730,1.283458,0.973873,1.124307,1.170698,0.939812,1.155744,1.304692,1.248114,1.223460,1.421474,1.256073,1.663344
0.935139,0.798304,0.922791,0.933654,0.868136,1.000943,0.893159,0.734645,0.972483,0.799816,0.771427,0.896391,0.721613,0.804699,0.773385,0.687068,0.621543,0.438643,0.279048,0.809668
1.065634,1.011393,1.023715,1.112275,1.035321,1.050590,1.020418,1.214957,1.170525,1.337184,1.196819,1.252003,1.132218,1.355930,1.375333,1.397719,1.281548,1.444873,1.382766,1.684946
1.021681,0.989550,1.004724,1.026766,0.958593,0.941534,1.092427,0.777126,0.866840,0.838299,0.737853,0.782809,0.732282,0.662891,0.660336,0.695362,0.449567,0.567299,0.372251,0.620417
1.064975,1.035122,1.072400,1.151884,1.056152,1.121479,1.185600,1.088435,1.199254,1.173967,1.237271,1.063879,1.271305,1.135491,1.491738,1.398451,1.275089,1.342045,1.296004,1.177510
0.921960,0.950890,0.950734,0.896379,1.080222,0.921674,0.897494,0.782739,0.885581,0.860819,0.842945,0.801084,0.911069,0.667489,0.550398,0.643059,0.710287,0.680310,0.710138,0.534464
1.027679,0.952812,1.054979,1.109267,1.083728,1.257720,1.158814,1.058530,1.184356,1.255674,1.121898,1.380923,1.341995,1.168755,1.362424,1.026091,1.488618,1.430321,1.371794,1.282334
1.018811,0.951178,0.908935,1.040575,0.959963,0.770005,0.860848,0.766210,0.995317,0.925491,0.873519,0.765663,0.684032,0.698932,0.557936,0.601353,0.827814,0.667519,0.435479,0.624615
1.050098,1.094829,1.067765,1.072105,1.055178,1.104932,0.969893,1.276913,1.101668,1.091793,1.252990,1.333127,1.088469,1.297841,1.317050,1.277394,1.523935,1.365666,1.527809,1.598452
1.044379,0.890860,0.989308,0.924699,1.007793,0.962199,0.846968,0.826722,0.812875,0.729137,0.921610,0.790469,0.557507,0.641214,0.592339,0.769275,0.657221,0.844680,0.679832,0.296976
1.069377,1.049183,1.057975,1.084853,1.102366,1.074587,1.213638,1.147513,1.278959,1.198844,1.224505,1.173487,1.253081,1.282462,1.429717,1.503688,1.522773,1.482563,1.451945,1.698433
1.020560,0.935117,0.953674,0.951274,1.016635,0.854800,1.016874,0.901479,0.816801,0.936252,0.747007,0.755104,0.560043,0.801224,0.720198,0.575065,0.556097,0.717593,0.765092,0.801588
1.063106,1.076850,0.971333,1.111349,1.200362,1.145365,1.129047,1.190600,1.086430,1.357359,1.134712,1.404862,1.357398,1.343021,1.309624,1.478391,1.290670,1.220905,1.415704,1.487975
0.917661,0.945337,0.879929,0.922619,0.890323,0.981996,0.922020,0.837456,0.789080,0.861901,0.939547,0.664130,0.849945,0.816639,0.683313,0.892001,0.622286,0.505705,0.583666,0.647469
0.985867,1.020343,1.118163,1.101334,1.158053,1.128863,1.221955,1.040217,1.135571,1.192205,1.322752,1.126492,1.379830,1.138493,1.216283,1.424034,1.327588,1.400070,1.620920,1.034334
0.919502,0.987476,0.981928,0.872362,0.783819,0.908402,0.869845,0.986483,0.703207,0.751847,0.725783,0.921074,0.817763,0.619163,0.604326,0.462842,0.920156,0.580336,0.462515,0.802188
1.029275,1.110957,1.138208,1.062840,1.026498,1.129460,0.939884,1.110779,1.169702,1.155980,1.119809,1.319948,1.100133,1.256672,1.273427,1.372033,1.479000,1.366407,1.410760,1.428592
0.983296,1.009474,0.970233,0.910827,0.938051,0.921261,0.904726,0.721322,0.868554,0.793656,0.643124,0.634796,0.559212,0.773193,0.632000,0.767726,0.682562,0.418067,0.531364,0.356088
1.036300,1.013929,1.056540,1.153918,1.125904,1.223970,1.191897,1.169474,1.120181,1.093950,1.097311,1.301669,1.103697,1.578001,1.253871,1.218269,1.520957,1.176694,1.190316,1.328063
0.991892,1.001782,0.957308,0.902183,0.927129,0.887597,0.834670,0.889436,0.828782,0.593512,0.653324,1.064683,0.818306,0.832637,0.572962,0.661143,0.447432,0.535270,0.549262,0.468978
0.988603,1.072887,1.039483,1.057579,1.040590,0.968953,1.228864,0.941455,1.129915,1.371932,1.152037,1.340091,1.413665,1.276220,1.216471,1.418221,1.222851,1.274208,1.401235,1.273693
0.993929,0.947321,0.961922,1.033345,0.941971,0.944085,0.730735,0.998337,0.897045,0.899772,0.881842,1.059300,0.403860,0.706573,0.733978,0.645201,0.546499,0.548530,0.679007,0.401953
1.062622,1.117948,1.078810,1.091271,1.147552,1.070159,1.155172,0.994943,1.065744,1.204224,1.128001,1.190231,1.324556,1.324375,1.316194,1.202906,1.179542,1.393640,1.278472,1.565378
1.051135,1.002400,0.987962,0.973696,0.940204,0.923171,0.767497,0.844897,0.822165,0.792718,0.656828,0.849659,0.703411,0.653780,0.682831,0.895498,0.737915,0.707393,0.391383,0.576433
1.056513,1.079643,0.981773,1.094782,1.167706,1.040959,0.935949,1.189405,1.159851,1.359403,1.316033,1.018584,1.193189,1.503676,1.267676,1.468674,1.476997,1.132405,1.619055,1.496418
0.929718,0.970292,0.977301,0.857603,0.954582,1.091906,0.827445,0.905927,0.767119,0.779275,0.796709,0.671430,0.693001,0.809421,0.821294,0.377165,0.741257,0.758607,0.875157,0.328680
0.981880,0.967029,1.051196,1.041118,1.120122,1.277660,1.258103,1.135502,1.082234,1.167598,1.328663,1.200359,1.060915,1.350785,1.353769,1.450039,1.599801,1.516228,1.498605,1.648117
1.021056,0.976484,0.967595,0.989191,0.919998,0.906241,0.935226,0.921449,0.904255,0.701150,0.888542,0.706508,0.707333,0.522957,0.564038,0.970116,0.356569,0.567311,0.479569,0.429897
1.022831,0.972105,1.056550,1.008321,1.081786,1.177595,0.964289,1.261487,1.092795,1.168640,1.295994,1.194044,1.340732,1.211527,1.544675,1.346150,1.599474,1.167111,1.555957,1.603451
0.967494,0.892849,0.978587,1.089203,0.815468,0.824053,0.762720,0.918684,0.797414,0.724810,0.596020,0.781326,0.530486,0.893696,0.699160,0.872398,0.561373,0.578808,0.277587,0.423575
1.047146,0.985923,1.153755,1.061816,1.199611,1.224905,0.956167,1.189395,1.137300,1.237478,1.216921,1.066223,1.379859,1.257040,1.378889,1.341852,1.355834,1.298298,0.986881,1.409935
0.932622,0.932029,0.907684,0.978301,0.895075,0.838073,0.727004,0.842329,0.799869,1.006765,0.729792,0.857372,0.723125,0.756404,0.720193,0.735726,0.946997,0.660135,0.566865,0.616736
0.999640,1.045524,1.002868,1.193808,1.165135,1.092248,1.054938,1.051181,1.175775,1.275020,1.062680,1.257835,1.210863,1.434792,1.288890,1.302840,1.602331,1.324084,1.093142,1.589501
0.989242,0.939381,0.989020,0.891267,0.942021,0.930301,0.875091,0.904080,0.667775,0.763287,0.661320,0.672827,0.801965,0.787492,0.477813,0.602077,0.673965,0.702271,0.667953,0.851983
1.099381,1.115992,1.057031,1.038198,1.044167,1.096709,1.066844,1.203906,1.102586,1.088580,1.226187,1.136119,1.273810,1.291774,1.171524,1.432245,1.419430,1.349198,1.219395,1.384495
0.971314,0.971526,0.922753,0.956230,0.960129,0.978475,0.962133,0.958052,0.736880,0.927886,0.895450,0.897537,0.759667,0.624664,0.870450,0.645081,0.619023,0.487822,0.562613,0.430029
1.066112,1.097100,1.084278,1.064688,1.044373,1.097457,1.116787,1.112650,1.229252,1.157432,1.230900,1.316507,1.374775,1.233955,1.444207,1.208816,1.160450,1.367444,1.429856,1.548211
0.993380,0.940726,0.931739,0.987252,0.854518,0.790794,0.730790,0.750332,0.808269,0.919230,0.846557,0.805130,0.670818,0.787709,0.662512,0.655255,0.704019,0.626658,0.613994,0.823261
1.044487,0.981893,1.019932,1.110546,1.071564,1.071551,1.159186,1.098081,1.212231,0.943778,1.273825,1.231871,1.144664,1.217075,0.892662,1.375429,1.137403,1.599634,1.613985,1.592242
0.921065,1.014789,0.985760,0.892711,0.978744,0.945408,0.921726,0.781596,0.724434,0.672639,0.993047,0.619456,0.651515,0.710254,0.837662,0.578201,0.430287,0.456336,0.321979,0.573045
1.036636,1.067368,1.041755,0.985725,1.029615,1.050375,1.088877,1.248937,1.222728,1.221684,1.102147,1.315307,1.353488,1.408541,1.514738,1.543708,1.544292,1.359793,1.504438,1.484388
0.911854,0.949198,0.968587,0.993299,0.945147,0.822174,0.763928,0.699091,0.927883,0.996102,0.838969,0.937566,0.722220,0.618959,0.603254,0.968327,0.587262,0.736915,0.821628,0.466425
1.004757,0.958911,1.009025,0.894507,0.982699,1.127189,1.208211,1.204824,1.052578,1.355854,1.087628,1.492821,1.304203,1.077319,1.306672,1.533282,1.270246,1.336089,1.514820,1.429523
0.964901,0.955090,1.032844,0.962468,0.891895,0.819174,0.706257,0.813203,0.857207,0.861329,0.867614,0.877228,0.798072,0.629539,1.015456,0.599898,0.576286,0.583819,0.787541,0.516628
1.049475,1.069004,1.065739,1.008650,1.115611,1.125177,1.186815,1.258113,1.194634,1.225006,1.205791,1.044928,1.194103,1.343260,1.273351,1.262851,1.588963,1.132793,1.652409,1.231865
1.050081,0.923084,0.979452,0.908920,0.954381,0.964726,0.908374,0.910432,0.892122,0.789614,0.883893,0.693746,0.875754,0.720093,0.616454,0.567282,0.561537,0.825147,0.589377,0.440752
1.007481,1.041164,1.005552,1.076564,1.072555,1.007572,1.205947,1.272163,1.309207,1.119050,1.136543,1.320221,1.334768,1.294886,1.609654,1.281560,1.488219,1.278576,1.691832,1.233439
0.987966,0.968531,0.921508,0.874435,1.021637,0.829832,1.001798,0.847255,0.774957,0.884160,0.894735,1.002464,0.642613,0.812721,0.734504,0.885283,0.617618,0.568765,0.585252,0.418413
1.057558,1.069858,1.027996,1.131311,1.052310,1.088632,0.943323,1.196024,1.095669,1.188561,1.218110,1.179419,1.138751,1.202808,1.437981,1.321844,1.308796,1.361836,1.623838,1.311886
0.989674,0.970189,0.966136,0.886830,0.892063,0.841832,0.902699,0.904164,0.883210,0.994004,0.603850,0.645047,0.705120,0.882078,0.514273,0.677302,0.785714,0.657481,0.743939,0.170033
0.994792,1.087587,0.997596,1.192450,1.092436,1.137184,1.105699,1.140206,1.119562,1.076235,1.283033,1.172559,1.313619,1.372454,1.324841,0.989553,1.242169,1.175095,1.478817,1.343862
0.999686,0.928487,0.935614,0.914017,0.928620,0.967611,0.945514,0.795554,0.928820,0.840219,0.897748,0.784287,0.726864,0.653331,0.667698,0.678036,0.890915,0.459950,0.776517,0.606893
1.081835,1.044748,1.005376,0.912798,1.048906,1.130999,0.984779,1.038885,1.032649,1.185163,1.271480,1.169168,1.266758,1.231440,1.339665,1.385660,1.469557,1.543467,1.748966,1.441931
1.034628,0.910256,0.906655,1.046916,0.922222,0.850598,0.773876,0.906966,0.922867,0.825306,0.832859,0.828419,0.756996,0.728455,0.368823,0.506926,0.408411,0.482449,0.315293,0.785101
1.076272,1.073279,1.026881,1.053927,1.096091,0.952723,1.138197,0.987358,1.131007,1.209089,1.187451,1.232580,1.183671,1.245303,1.086397,1.318606,1.267470,1.342112,1.515926,1.265974
0.972416,1.015814,0.941382,0.959174,1.088947,0.816307,0.960489,0.689671,0.823291,0.705068,0.578219,0.574420,0.974777,0.604375,0.786643,0.517502,0.725541,0.447532,0.019859,0.573730
0.996072,1.073661,1.061996,1.049731,1.177515,1.010696,1.032634,1.242288,1.214204,1.120258,1.110644,1.217661,1.221465,1.023679,1.341941,1.408548,1.205931,1.298765,1.345876,1.443106
0.966132,0.982495,0.970125,1.052351,0.985885,0.929960,0.840847,0.965356,0.927424,0.744083,0.844991,0.808677,0.743740,0.820732,0.648460,0.454455,0.473961,0.575200,0.370911,0.630380
1.063478,1.109811,1.031280,1.017260,1.060232,1.216372,1.124865,1.105971,1.137488,1.147574,1.117937,1.137531,1.220987,1.251609,1.189880,1.295186,1.245896,1.683680,1.353992,1.257972
1.011387,0.961808,0.836152,1.016002,0.846620,0.865624,0.969454,0.958259,0.782404,0.769725,0.859935,0.908101,0.644194,0.746271,0.662335,0.660903,0.565772,0.512943,0.782608,0.425778
1.005486,1.112775,1.095329,1.087498,0.996823,1.122833,1.092704,1.160098,1.099593,1.102238,1.230300,1.211314,1.189029,1.207207,1.388789,1.099036,1.489555,1.184536,1.497633,1.684507
0.942972,0.993380,0.948219,0.985185,0.864847,0.901264,0.963230,1.002397,0.909336,0.690408,0.710743,0.758587,0.566984,0.610940,0.477124,0.408115,0.633156,0.716590,0.445114,0.497243
0.996517,0.952313,1.124125,1.179285,1.050028,1.078722,1.273089,1.031756,1.255811,1.337545,1.035880,1.379597,1.164832,1.096843,1.408533,1.376451,1.349727,1.473328,1.423185,1.546156
1.013326,1.058770,0.908025,1.013500,0.950972,0.949981,0.874679,0.906906,0.823749,0.878008,1.025979,0.857357,0.727641,0.741337,0.701081,0.535715,0.936009,0.766717,0.514244,0.423058
1.088231,1.070271,0.984505,1.177060,1.113207,1.144456,1.016121,1.130233,1.167625,1.258305,1.100592,1.233516,1.213442,1.239522,1.311277,1.344777,1.635004,1.508876,1.351856,1.475050
0.928069,0.931363,1.004386,0.863919,0.885647,0.885962,0.804693,0.845691,0.838351,0.968021,0.878018,0.817947,0.779178,0.563392,0.883244,0.841124,0.762715,0.191161,0.388245,0.216757
1.000646,1.024225,1.037286,1.030792,1.009170,1.051143,1.117377,1.156674,0.989368,1.090377,1.151534,1.025482,1.306213,1.421131,1.281060,1.681736,1.242709,1.433624,1.389911,1.623864
0.929404,0.956683,0.958865,0.859989,0.949466,0.755381,0.841334,0.942206,0.815490,0.698588,0.792718,0.782956,0.734735,0.746220,0.723661,0.916519,0.581523,0.436206,0.361770,0.582177
0.950209,1.051612,1.051496,1.012090,1.108321,1.227914,1.173852,1.187951,1.197934,1.083047,1.180918,1.174511,1.268544,1.140809,1.295512,1.395731,1.382004,1.421907,1.628776,1.308892
